timestamp,expt_no,sit_score,stand_score,bend_score,tampered_score,inaction_score,w_bl,w_br,w_fl,w_fr,v_bidet,v_tissue,label
11-06-2021 15:32:51,0,0.0,-22.342575073242188,-18.828819274902344,-25.702417373657227,-20,840.57,910.84,0.90,0.67,0,0,0
11-06-2021 15:32:52,0,0.0,-22.328384399414062,-18.84416961669922,-25.71010971069336,-20,730.65,794.21,0.00,0.00,0,0,0
11-06-2021 15:32:53,0,0.0,-22.493209838867188,-18.066322326660156,-25.419734954833984,-20,812.69,879.68,0.00,0.00,0,0,0
11-06-2021 15:32:54,0,0.0,-22.48917007446289,-18.163131713867188,-25.261478424072266,-20,831.21,897.92,0.80,0.00,0,0,0
11-06-2021 15:32:54,0,0.0,-22.489643096923828,-18.60921287536621,-25.506488800048828,-20,837.62,903.71,0.66,0.00,0,0,0
11-06-2021 15:32:55,0,0.0,-22.56792449951172,-18.853790283203125,-25.59915542602539,-20,840.95,906.72,0.57,1.00,0,0,0
11-06-2021 15:32:56,0,0.0,-22.417922973632812,-18.09865951538086,-24.951330184936523,-20,842.85,908.66,0.50,0.87,0,0,0
11-06-2021 15:32:57,0,0.0,-22.56922149658203,-18.281312942504883,-25.011764526367188,-20,842.85,908.66,0.50,0.87,0,0,0
11-06-2021 15:32:57,0,0.0,-22.500587463378906,-18.51632308959961,-25.216049194335938,-20,844.26,909.32,0.44,0.77,0,0,0
11-06-2021 15:32:58,0,0.0,-22.428295135498047,-18.36851692199707,-25.21804428100586,-20,845.74,910.27,0.39,0.69,0,0,0
11-06-2021 15:32:59,0,0.0,-22.364715576171875,-18.056053161621094,-24.910079956054688,-20,846.53,910.96,0.36,0.63,0,0,0
11-06-2021 15:33:00,0,0.0,-22.405731201171875,-17.79355812072754,-24.64290428161621,-20,847.27,911.61,0.33,0.57,0,0,0
11-06-2021 15:33:01,0,0.0,-22.518474578857422,-18.307966232299805,-24.906917572021484,-20,848.30,912.44,0.28,0.49,0,0,0
11-06-2021 15:33:02,0,0.0,-22.427013397216797,-17.415735244750977,-24.473175048828125,-20,848.30,912.44,0.28,0.49,0,0,0
11-06-2021 15:33:03,0,0.0,-22.563365936279297,-17.949670791625977,-24.82433319091797,-20,848.89,913.08,0.24,0.43,0,0,0
11-06-2021 15:33:04,0,0.0,-22.340682983398438,-16.63702392578125,-22.492633819580078,-20,849.16,913.24,0.23,0.40,0,0,5
11-06-2021 15:33:05,0,-1.1920928244535389e-07,-22.02291488647461,-15.914262771606445,-21.13525390625,-20,849.88,913.57,0.26,0.36,0,1,5
11-06-2021 15:33:06,0,-1.1920928244535389e-07,-22.157060623168945,-16.49344825744629,-21.86304473876953,-20,849.96,913.74,0.50,0.85,0,1,5
11-06-2021 15:33:07,0,0.0,-22.451671600341797,-17.39269256591797,-22.813644409179688,-20,850.10,913.96,0.48,0.81,0,1,5
11-06-2021 15:33:08,0,0.0,-22.49945831298828,-17.34857177734375,-22.817472457885742,-20,849.96,914.08,0.45,0.77,0,2,5
11-06-2021 15:33:08,0,0.0,-22.638351440429688,-17.66818618774414,-23.05265998840332,-20,849.90,914.20,0.43,0.73,0,2,5
11-06-2021 15:33:09,0,-1.1920928244535389e-07,-22.032024383544922,-16.143474578857422,-21.040861129760742,-20,850.02,914.24,0.41,0.70,0,2,5
11-06-2021 15:33:10,0,-3.576278118089249e-07,-21.65719985961914,-14.8502197265625,-19.952926635742188,-20,850.08,914.34,0.40,0.76,0,2,5
11-06-2021 15:33:11,0,-1.1920928244535389e-07,-21.93098258972168,-15.702373504638672,-20.63309097290039,-20,850.08,914.34,0.40,0.76,0,2,5
11-06-2021 15:33:11,0,-5.960462772236497e-07,-21.50267219543457,-14.301886558532715,-19.460208892822266,-20,849.97,914.27,0.38,1.10,0,2,5
11-06-2021 15:33:12,0,-3.576278118089249e-07,-21.48613739013672,-14.777313232421875,-19.83812713623047,-20,850.07,914.43,0.35,1.01,0,3,5
11-06-2021 15:33:13,0,-2.3841855067985307e-07,-21.691059112548828,-15.278875350952148,-20.514698028564453,-20,850.11,914.46,0.34,0.97,0,3,5
11-06-2021 15:33:14,0,-3.576278118089249e-07,-21.649890899658203,-14.985366821289062,-20.323219299316406,-20,850.11,914.48,0.33,0.94,0,3,0
11-06-2021 15:33:15,0,-1.1920928244535389e-07,-21.916223526000977,-16.381465911865234,-21.991727828979492,-20,850.14,914.54,0.32,0.90,0,3,0
11-06-2021 15:33:16,0,0.0,-22.096969604492188,-16.85029411315918,-22.691965103149414,-20,850.18,914.60,0.31,0.87,0,3,0
11-06-2021 15:33:17,0,0.0,-22.231834411621094,-17.090173721313477,-22.874486923217773,-20,849.86,914.75,0.29,0.81,0,3,0
11-06-2021 15:33:18,0,-1.1920928244535389e-07,-21.986000061035156,-16.566450119018555,-22.480451583862305,-20,849.87,914.79,0.28,0.79,0,3,0
11-06-2021 15:33:19,0,0.0,-22.033126831054688,-17.38987159729004,-23.58604621887207,-20,849.80,914.84,0.27,0.95,0,3,0
11-06-2021 15:34:52,1,-1.1920928244535389e-07,-21.651020050048828,-16.12407112121582,-23.584836959838867,-20,823.62,881.44,1.00,0.00,0,0,0
11-06-2021 15:34:53,1,-1.1920928244535389e-07,-21.464256286621094,-15.597187042236328,-22.715293884277344,-20,843.22,900.37,0.79,0.00,0,0,0
11-06-2021 15:34:54,1,-3.576278118089249e-07,-20.91771125793457,-14.842658996582031,-22.987415313720703,-20,850.36,908.90,1.14,0.00,0,0,0
11-06-2021 15:34:55,1,-1.1920928244535389e-07,-21.012523651123047,-16.136390686035156,-24.145931243896484,-20,852.12,910.80,0.99,0.00,0,0,0
11-06-2021 15:34:56,1,-1.1920928244535389e-07,-21.26943588256836,-16.03402328491211,-23.75735092163086,-20,852.67,912.01,0.88,0.00,0,0,0
11-06-2021 15:34:57,1,-1.1920928244535389e-07,-21.11103057861328,-15.939493179321289,-23.8773193359375,-20,852.89,912.68,0.79,0.00,0,0,0
11-06-2021 15:34:58,1,-1.1920928244535389e-07,-21.208927154541016,-15.716885566711426,-23.209392547607422,-20,853.33,913.17,0.71,0.82,0,0,0
11-06-2021 15:34:59,1,-2.3841855067985307e-07,-21.190107345581055,-15.225029945373535,-22.72227668762207,-20,854.54,913.79,0.65,0.75,0,0,0
11-06-2021 15:34:59,1,-2.3841855067985307e-07,-21.300106048583984,-15.098196029663086,-22.457965850830078,-20,854.83,914.05,0.60,0.69,0,0,0
11-06-2021 15:35:00,1,-5.960462772236497e-07,-21.228736877441406,-14.420928001403809,-22.090625762939453,-20,855.48,914.26,0.56,0.64,0,0,0
11-06-2021 15:35:01,1,0.0,-21.976367950439453,-16.74833869934082,-23.479463577270508,-20,856.02,914.62,0.52,0.59,0,0,0
11-06-2021 15:35:02,1,0.0,-21.97207260131836,-16.910324096679688,-24.619060516357422,-20,856.29,914.47,0.48,0.55,0,0,0
11-06-2021 15:35:03,1,0.0,-22.00475311279297,-17.5914306640625,-24.6568546295166,-20,857.11,914.85,0.52,0.52,0,1,5
11-06-2021 15:35:04,1,0.0,-21.607473373413086,-16.644437789916992,-23.743141174316406,-20,857.86,915.38,0.57,0.46,0,1,5
11-06-2021 15:35:04,1,0.0,-22.107391357421875,-17.580900192260742,-24.55083465576172,-20,857.86,915.38,0.57,0.46,0,1,5
11-06-2021 15:35:06,1,0.0,-22.008853912353516,-16.847322463989258,-23.947031021118164,-20,858.15,915.53,1.11,0.42,0,1,5
11-06-2021 15:35:06,1,-1.1920928244535389e-07,-21.827505111694336,-16.589046478271484,-23.892555236816406,-20,858.14,915.68,1.05,0.40,0,1,5
11-06-2021 15:35:07,1,-1.1920928244535389e-07,-21.575241088867188,-16.53600311279297,-23.52829360961914,-20,858.07,915.82,1.00,0.38,0,1,5
11-06-2021 15:35:08,1,0.0,-21.836606979370117,-17.09113311767578,-23.78131103515625,-20,857.95,915.94,0.96,0.36,0,2,5
11-06-2021 15:35:09,1,-1.1920928244535389e-07,-21.735925674438477,-16.493379592895508,-23.536422729492188,-20,857.95,915.94,0.91,0.60,0,2,5
11-06-2021 15:35:11,1,-4.768370445162873e-07,-21.068031311035156,-14.5699462890625,-22.097599029541016,-20,858.06,915.90,0.84,0.55,0,2,5
11-06-2021 15:35:11,1,-2.3841855067985307e-07,-21.292972564697266,-15.392671585083008,-22.284456253051758,-20,858.05,915.86,0.85,0.68,0,2,5
11-06-2021 15:35:13,1,-2.3841855067985307e-07,-21.321250915527344,-15.45585823059082,-22.129928588867188,-20,858.18,915.87,0.78,0.63,0,2,5
11-06-2021 15:35:14,1,0.0,-22.0765380859375,-17.494674682617188,-24.300954818725586,-20,858.09,915.88,0.76,0.61,0,2,0
11-06-2021 15:35:15,1,0.0,-22.21541404724121,-17.82221031188965,-25.514429092407227,-20,857.88,915.92,0.73,0.59,0,2,0
11-06-2021 15:35:15,1,0.0,-21.783405303955078,-18.691089630126953,-25.767147064208984,-20,857.88,915.92,0.73,0.59,0,2,0
11-06-2021 15:35:16,1,0.0,-21.17672348022461,-18.49964714050293,-25.395967483520508,-20,857.73,916.00,0.68,0.55,0,2,0
11-06-2021 15:35:17,1,0.0,-20.664199829101562,-17.933334350585938,-25.04206085205078,-20,857.73,916.00,0.68,0.55,0,2,0
11-06-2021 15:35:18,1,0.0,-20.49967384338379,-17.973176956176758,-25.06252098083496,-20,857.70,916.08,0.66,0.66,0,2,0
11-06-2021 15:35:19,1,0.0,-20.234268188476562,-17.01423454284668,-24.50296974182129,-20,857.58,916.21,1.07,0.62,0,2,0
11-06-2021 15:35:20,1,0.0,-20.215654373168945,-16.888408660888672,-24.453815460205078,-20,857.49,916.27,1.04,0.60,0,2,0
11-06-2021 15:35:20,1,0.0,-20.491592407226562,-17.545902252197266,-24.76616096496582,-20,857.44,916.33,1.01,0.76,0,2,0
11-06-2021 15:35:22,1,-1.1920928244535389e-07,-20.57850456237793,-16.184120178222656,-24.104543685913086,-20,857.46,916.35,0.98,1.33,0,2,0
11-06-2021 15:35:23,1,-3.576278118089249e-07,-19.809627532958984,-14.694841384887695,-22.931461334228516,-20,857.38,916.37,1.24,1.29,0,2,0
11-06-2021 15:36:07,2,-1.1920928244535389e-07,-19.682384490966797,-16.122629165649414,-24.29292869567871,-20,429.00,392.00,0.00,0.00,0,0,0
11-06-2021 15:36:08,2,-1.1920928244535389e-07,-19.76409149169922,-16.54267120361328,-24.353809356689453,-20,738.85,668.57,6.00,0.00,0,0,0
11-06-2021 15:36:09,2,0.0,-20.605182647705078,-16.967853546142578,-24.770347595214844,-20,828.56,760.23,4.40,0.00,0,0,0
11-06-2021 15:36:10,2,0.0,-22.161561965942383,-17.615886688232422,-25.24579620361328,-20,858.37,796.39,4.27,0.00,0,0,0
11-06-2021 15:36:11,2,0.0,-22.549358367919922,-16.901674270629883,-24.589515686035156,-20,858.37,796.39,4.27,0.00,0,0,0
11-06-2021 15:36:12,2,-1.1920928244535389e-07,-22.27786636352539,-16.23670196533203,-23.727821350097656,-20,864.31,809.52,3.11,0.00,0,0,0
11-06-2021 15:36:14,2,-1.1920928244535389e-07,-21.841293334960938,-16.182472229003906,-24.142303466796875,-20,863.70,810.41,2.54,0.00,0,0,0
11-06-2021 15:36:15,2,-1.1920928244535389e-07,-21.316268920898438,-16.306434631347656,-24.371978759765625,-20,863.60,811.28,2.28,0.00,0,0,0
11-06-2021 15:36:16,2,-1.1920928244535389e-07,-20.814918518066406,-16.544925689697266,-24.76744842529297,-20,863.91,812.34,2.07,0.50,0,0,0
11-06-2021 15:36:17,2,0.0,-21.79885482788086,-16.894989013671875,-24.77630615234375,-20,864.86,814.53,1.75,1.01,0,0,0
11-06-2021 15:36:19,2,0.0,-21.964962005615234,-16.97827911376953,-24.701534271240234,-20,865.59,816.00,1.50,1.01,0,0,0
11-06-2021 15:36:20,2,0.0,-22.134464263916016,-18.254573822021484,-25.520097732543945,-20,866.13,816.85,1.40,0.95,0,0,0
11-06-2021 15:36:21,2,0.0,-22.127199172973633,-18.9536190032959,-26.028844833374023,-20,866.44,817.49,1.32,0.89,0,0,0
11-06-2021 15:36:22,2,0.0,-22.21915626525879,-18.562875747680664,-25.776010513305664,-20,867.15,818.69,1.17,0.80,0,0,0
11-06-2021 15:36:23,2,0.0,-22.339664459228516,-17.814929962158203,-25.16961669921875,-20,867.41,819.17,1.11,0.76,0,0,5
11-06-2021 15:36:24,2,0.0,-22.32155990600586,-17.715087890625,-24.961475372314453,-20,867.71,819.75,1.05,0.72,0,0,5
11-06-2021 15:36:25,2,0.0,-22.42132568359375,-17.188997268676758,-24.73451042175293,-20,867.98,820.27,1.00,0.69,0,1,5
11-06-2021 15:36:26,2,0.0,-22.450986862182617,-17.563465118408203,-25.031993865966797,-20,868.22,820.94,1.19,0.66,0,1,5
11-06-2021 15:36:26,2,0.0,-22.297916412353516,-16.996841430664062,-24.530696868896484,-20,868.43,821.35,1.13,0.63,0,1,5
11-06-2021 15:36:27,2,0.0,-22.494213104248047,-17.434850692749023,-24.82111358642578,-20,868.69,821.78,1.08,0.64,0,1,5
11-06-2021 15:36:28,2,0.0,-22.482421875,-17.35850715637207,-24.78591537475586,-20,868.86,822.36,1.04,0.62,0,1,5
11-06-2021 15:36:29,2,0.0,-22.39116668701172,-16.900497436523438,-24.425331115722656,-20,869.08,822.83,1.00,0.60,0,1,5
11-06-2021 15:36:30,2,0.0,-22.204917907714844,-16.935401916503906,-24.006637573242188,-20,869.22,823.32,0.96,0.57,0,1,5
11-06-2021 15:36:31,2,-3.576278118089249e-07,-21.571880340576172,-14.974318504333496,-22.31908416748047,-20,869.36,823.71,0.92,0.55,0,1,5
11-06-2021 15:36:32,2,-1.1920928244535389e-07,-21.639392852783203,-16.0321102142334,-23.105419158935547,-20,869.48,824.25,0.89,0.53,0,1,5
11-06-2021 15:36:33,2,0.0,-22.143108367919922,-17.24626350402832,-24.429340362548828,-20,869.60,824.57,0.86,0.52,0,1,0
11-06-2021 15:36:34,2,0.0,-22.211593627929688,-17.41684913635254,-25.246112823486328,-20,869.61,825.09,0.83,0.50,0,1,0
11-06-2021 15:36:34,2,0.0,-21.983558654785156,-18.451984405517578,-25.718650817871094,-20,869.46,825.14,0.80,0.48,0,1,0
11-06-2021 15:36:35,2,0.0,-22.115177154541016,-17.882373809814453,-25.401384353637695,-20,869.57,824.98,0.77,0.77,0,1,0
11-06-2021 15:36:37,2,-1.1920928244535389e-07,-21.81869888305664,-16.204429626464844,-24.157413482666016,-20,869.52,825.36,1.06,0.73,0,1,0
11-06-2021 15:36:37,2,-3.576278118089249e-07,-21.466781616210938,-14.993958473205566,-22.6917724609375,-20,869.47,825.49,1.03,0.71,0,1,0
11-06-2021 15:37:18,3,-1.0728830375228426e-06,-20.580867767333984,-13.716004371643066,-22.31159210205078,-20,0.0,0.0,0.0,0.0,0.0,0.0,0
11-06-2021 15:37:19,3,-9.536738616588991e-07,-19.901020050048828,-13.860485076904297,-23.272663116455078,-20,735.15,728.04,0.00,0.00,0,0,0
11-06-2021 15:37:19,3,-2.3841855067985307e-07,-19.427738189697266,-15.390321731567383,-23.85091781616211,-20,819.07,808.33,0.00,0.00,0,0,0
11-06-2021 15:37:20,3,0.0,-20.236190795898438,-16.681135177612305,-24.570985794067383,-20,819.07,808.33,0.00,0.00,0,0,0
11-06-2021 15:37:21,3,0.0,-21.003990173339844,-18.157920837402344,-25.436687469482422,-20,843.79,833.49,0.00,0.00,0,0,0
11-06-2021 15:37:23,3,-1.1920928244535389e-07,-20.322967529296875,-16.53794288635254,-24.483631134033203,-20,851.78,839.43,0.63,0.25,0,0,0
11-06-2021 15:37:24,3,0.0,-21.83787727355957,-18.40616226196289,-25.09929847717285,-20,855.53,845.45,1.01,0.22,0,0,0
11-06-2021 15:37:25,3,0.0,-22.552526473999023,-18.5280818939209,-25.337261199951172,-20,857.44,851.42,0.91,0.20,0,0,0
11-06-2021 15:37:26,3,0.0,-22.747222900390625,-18.2825984954834,-24.761348724365234,-20,860.44,854.95,0.82,0.37,0,0,0
11-06-2021 15:37:27,3,0.0,-22.44491958618164,-17.030744552612305,-24.201778411865234,-20,859.79,850.82,0.69,1.85,0,0,0
11-06-2021 15:37:28,3,-1.1920928244535389e-07,-21.83719253540039,-16.197935104370117,-23.97317123413086,-20,856.92,838.46,0.64,1.71,0,0,0
11-06-2021 15:37:28,3,-1.1920928244535389e-07,-21.437461853027344,-16.574182510375977,-24.42428970336914,-20,856.92,838.46,0.64,1.71,0,0,0
11-06-2021 15:37:30,3,0.0,-20.689926147460938,-16.689071655273438,-24.498327255249023,-20,855.77,834.54,0.56,1.47,0,0,0
11-06-2021 15:37:31,3,-2.3841855067985307e-07,-21.159204483032227,-15.137664794921875,-23.296649932861328,-20,855.70,834.60,0.52,1.38,0,0,5
11-06-2021 15:37:32,3,-8.344646857949556e-07,-20.83529281616211,-13.984919548034668,-22.38409423828125,-20,855.58,835.12,0.46,1.22,0,0,5
11-06-2021 15:37:33,3,-4.768370445162873e-07,-20.874177932739258,-14.615157127380371,-22.819231033325195,-20,855.69,835.70,0.44,1.15,0,1,5
11-06-2021 15:37:34,3,-3.576278118089249e-07,-20.829875946044922,-14.812013626098633,-23.040874481201172,-20,855.71,836.10,0.42,1.09,0,1,5
11-06-2021 15:37:35,3,-3.576278118089249e-07,-20.887975692749023,-14.831443786621094,-23.313488006591797,-20,855.73,836.53,0.40,1.03,0,1,5
11-06-2021 15:37:36,3,-1.1920928244535389e-07,-21.001005172729492,-15.879112243652344,-23.876251220703125,-20,855.88,837.36,1.14,0.94,0,2,5
11-06-2021 15:37:38,3,-7.152555099310121e-07,-20.587345123291016,-14.146111488342285,-22.890918731689453,-20,855.89,837.77,1.09,0.89,0,3,5
11-06-2021 15:37:38,3,-4.768370445162873e-07,-20.696582794189453,-14.583548545837402,-22.922760009765625,-20,855.90,838.07,1.04,0.86,0,3,5
11-06-2021 15:37:39,3,-5.960462772236497e-07,-20.477611541748047,-14.427660942077637,-23.03143310546875,-20,855.95,838.82,1.16,0.87,0,3,5
11-06-2021 15:37:40,3,-2.3841855067985307e-07,-19.872013092041016,-15.048187255859375,-23.54975700378418,-20,855.95,838.82,1.16,0.87,0,3,5
11-06-2021 15:37:41,3,-1.1920928244535389e-07,-19.813068389892578,-15.800985336303711,-23.813234329223633,-20,855.96,839.27,1.11,1.60,0,3,5
11-06-2021 15:37:42,3,0.0,-20.541893005371094,-17.047412872314453,-24.503936767578125,-20,855.96,839.43,1.26,1.82,0,3,0
11-06-2021 15:37:43,3,0.0,-21.59186553955078,-18.178157806396484,-25.5033016204834,-20,855.83,838.72,1.21,1.75,0,3,0
11-06-2021 15:37:44,3,0.0,-21.84149169921875,-18.088865280151367,-25.486804962158203,-20,855.89,838.25,1.13,1.62,0,3,0
11-06-2021 15:37:45,3,0.0,-21.297447204589844,-17.191545486450195,-24.82430648803711,-20,855.93,838.51,1.09,1.56,0,3,0
11-06-2021 15:38:36,4,0.0,-22.58645248413086,-19.795684814453125,-26.00031089782715,-20,47.66,8.82,0.00,0.00,0,0,0
11-06-2021 15:38:37,4,0.0,-22.14773178100586,-18.00063133239746,-25.152429580688477,-20,52.39,10.77,0.00,0.00,0,0,0
11-06-2021 15:38:38,4,-1.1920928244535389e-07,-22.200044631958008,-16.514793395996094,-23.578815460205078,-20,55.60,13.00,0.00,0.00,0,0,0
11-06-2021 15:38:39,4,-3.576278118089249e-07,-21.825206756591797,-14.811602592468262,-21.473133087158203,-20,60.66,16.27,0.12,0.63,0,0,0
11-06-2021 15:38:40,4,-2.3841855067985307e-07,-21.576847076416016,-15.33772087097168,-21.844680786132812,-20,62.87,16.90,0.67,2.83,0,0,0
11-06-2021 15:38:41,4,-1.1920928244535389e-07,-21.770889282226562,-16.54392433166504,-23.08733367919922,-20,62.87,16.90,0.67,2.83,0,0,0
11-06-2021 15:38:42,4,-1.1920928244535389e-07,-22.064666748046875,-16.60114288330078,-23.501956939697266,-20,68.84,20.00,0.54,2.26,0,0,0
11-06-2021 15:38:43,4,-1.1920928244535389e-07,-22.04056167602539,-16.49991798400879,-23.449188232421875,-20,70.03,22.88,0.46,1.87,0,0,0
11-06-2021 15:38:44,4,-1.1920928244535389e-07,-21.885128021240234,-16.204477310180664,-22.894180297851562,-20,71.94,23.48,0.42,1.72,0,0,0
11-06-2021 15:38:45,4,-5.960462772236497e-07,-21.604442596435547,-14.292684555053711,-20.247764587402344,-20,71.74,25.10,0.40,1.60,0,0,0
11-06-2021 15:38:46,4,-2.7418097943154862e-06,-21.186655044555664,-12.81945514678955,-19.445798873901367,-20,72.43,25.36,0.37,1.48,0,0,0
11-06-2021 15:38:47,4,-8.344646857949556e-07,-21.70754623413086,-13.981375694274902,-19.84125518798828,-20,72.93,25.93,0.35,1.39,0,0,5
11-06-2021 15:38:48,4,-2.3841855067985307e-07,-21.818187713623047,-15.2713041305542,-20.6297607421875,-20,73.44,26.66,0.33,1.30,0,1,5
11-06-2021 15:38:49,4,-2.3841855067985307e-07,-21.87784194946289,-15.29178237915039,-20.43528938293457,-20,73.89,27.38,0.31,1.22,0,1,5
11-06-2021 15:38:50,4,-2.3841855067985307e-07,-21.673873901367188,-15.19109058380127,-20.551307678222656,-20,74.05,28.03,0.35,1.16,0,2,5
11-06-2021 15:38:52,4,-1.1920928244535389e-07,-21.89954376220703,-15.796463012695312,-21.338714599609375,-20,72.82,27.33,1.20,1.04,0,2,5
11-06-2021 15:38:53,4,-1.1920928244535389e-07,-22.208377838134766,-16.316699981689453,-21.710834503173828,-20,73.23,28.36,1.09,0.94,0,2,5
11-06-2021 15:38:54,4,-1.1920928244535389e-07,-21.864126205444336,-15.657899856567383,-21.341392517089844,-20,73.84,28.94,1.04,0.90,0,2,5
11-06-2021 15:38:55,4,-3.576278118089249e-07,-21.66625213623047,-14.962591171264648,-20.066192626953125,-20,75.30,29.81,0.95,0.82,0,2,5
11-06-2021 15:38:56,4,-5.960462772236497e-07,-21.399978637695312,-14.316039085388184,-19.579795837402344,-20,75.30,29.81,0.95,0.82,0,2,5
11-06-2021 15:38:57,4,-2.3841855067985307e-07,-21.59189796447754,-15.104312896728516,-20.386245727539062,-20,76.43,30.65,1.07,0.76,0,2,0
11-06-2021 15:38:58,4,-2.3841855067985307e-07,-21.690196990966797,-15.2467041015625,-20.754980087280273,-20,77.29,30.90,1.07,0.81,0,2,0
11-06-2021 15:38:59,4,-1.1920928244535389e-07,-21.82455062866211,-15.846776008605957,-21.365516662597656,-20,77.99,31.30,1.07,0.78,0,2,0
11-06-2021 15:39:00,4,-1.1920928244535389e-07,-21.61574935913086,-15.900640487670898,-22.140010833740234,-20,79.73,31.10,0.99,0.73,0,2,0
11-06-2021 15:39:01,4,-1.1920928244535389e-07,-21.563819885253906,-15.952001571655273,-22.224332809448242,-20,79.93,31.09,0.96,0.70,0,2,0
11-06-2021 15:39:02,4,-1.1920928244535389e-07,-21.846633911132812,-16.411914825439453,-22.787275314331055,-20,80.28,31.30,0.93,0.68,0,2,0
11-06-2021 15:41:25,5,0.0,-21.932945251464844,-16.847835540771484,-23.623323440551758,-20,0.0,0.0,0.0,0.0,0.0,0.0,0
11-06-2021 15:41:27,5,-1.1920928244535389e-07,-21.655628204345703,-15.678064346313477,-23.159481048583984,-20,772.73,183.54,1.98,5.19,0,0,0
11-06-2021 15:41:27,5,-3.576278118089249e-07,-21.171009063720703,-14.842976570129395,-21.998409271240234,-20,841.14,246.71,1.47,3.81,0,0,0
11-06-2021 15:41:29,5,-1.1920922133867862e-06,-20.3508358001709,-13.642607688903809,-21.948373794555664,-20,862.53,276.83,1.17,2.99,0,0,0
11-06-2021 15:41:30,5,-9.536738616588991e-07,-21.013723373413086,-13.863452911376953,-21.596267700195312,-20,866.56,292.00,0.83,3.31,0,0,0
11-06-2021 15:41:31,5,-7.950943836476654e-05,-19.184804916381836,-9.439598083496094,-20.718183517456055,-20,867.82,312.56,0.72,2.85,0,0,0
11-06-2021 15:41:32,5,-0.0011464934796094894,-16.522680282592773,-6.771689414978027,-19.395641326904297,-20,869.39,326.60,0.64,2.51,0,0,0
11-06-2021 15:41:33,5,-0.0012028133496642113,-15.00367259979248,-6.7239861488342285,-19.617597579956055,-20,870.33,338.31,0.57,2.23,0,0,0
11-06-2021 15:41:34,5,-4.768360213347478e-06,-19.175941467285156,-12.25922966003418,-21.439552307128906,-20,872.56,339.91,0.47,1.82,0,0,0
11-06-2021 15:41:35,5,-2.3841855067985307e-07,-20.789447784423828,-15.104951858520508,-23.084463119506836,-20,873.10,344.20,0.44,2.09,0,0,0
11-06-2021 15:41:36,5,-3.576278118089249e-07,-21.385250091552734,-14.792407989501953,-22.293716430664062,-20,874.73,345.73,0.40,1.92,0,0,0
11-06-2021 15:41:37,5,-1.1920928244535389e-07,-21.784990310668945,-15.618045806884766,-22.2360782623291,-20,875.81,346.90,0.65,1.78,0,0,0
11-06-2021 15:41:39,5,-4.768370445162873e-07,-21.597694396972656,-14.64976692199707,-21.368148803710938,-20,877.88,348.91,0.57,1.55,0,0,5
11-06-2021 15:41:40,5,-2.3841855067985307e-07,-21.747156143188477,-15.273530006408691,-21.131641387939453,-20,878.89,350.64,0.77,2.01,0,0,5
11-06-2021 15:41:41,5,-1.1920928244535389e-07,-21.590538024902344,-15.853466033935547,-22.01506805419922,-20,879.87,353.96,0.73,1.89,0,0,5
11-06-2021 15:41:42,5,0.0,-22.275840759277344,-17.826066970825195,-24.253803253173828,-20,880.08,348.85,0.65,1.68,0,0,5
11-06-2021 15:41:42,5,0.0,-22.47632598876953,-17.38814926147461,-23.418790817260742,-20,880.79,351.11,0.62,1.59,0,0,5
11-06-2021 15:41:43,5,-1.1920928244535389e-07,-21.843994140625,-15.903968811035156,-22.547775268554688,-20,881.50,355.32,0.59,1.51,0,0,5
11-06-2021 15:41:45,5,-1.1920928244535389e-07,-21.492431640625,-15.601673126220703,-23.141029357910156,-20,879.53,350.63,0.57,1.44,0,0,5
11-06-2021 15:41:46,5,0.0,-21.900955200195312,-17.14073944091797,-24.04733657836914,-20,880.32,356.90,0.52,1.31,0,0,5
11-06-2021 15:41:47,5,-2.3841855067985307e-07,-21.590709686279297,-15.43246841430664,-22.504772186279297,-20,879.46,354.88,0.50,1.43,0,0,5
11-06-2021 15:41:48,5,-3.576278118089249e-07,-21.255287170410156,-14.715599060058594,-22.0183162689209,-20,880.58,367.84,0.46,1.31,0,0,5
11-06-2021 15:41:49,5,-9.536738616588991e-07,-20.865495681762695,-13.80628490447998,-22.04032325744629,-20,880.58,367.84,0.46,1.31,0,0,5
11-06-2021 15:41:50,5,-2.3483953555114567e-05,-19.53670310974121,-10.657800674438477,-21.087100982666016,-20,875.11,317.28,14.97,26.48,0,0,1
11-06-2021 15:41:51,5,-0.14849252998828888,-16.116498947143555,-1.9805529117584229,-14.479007720947266,-20,839.54,270.73,13.91,22.75,0,0,1
11-06-2021 15:41:52,5,-8.078184127807617,-17.92326545715332,-0.0003110878460574895,-14.05660343170166,-20,760.14,227.76,32.23,94.61,0,0,1
11-06-2021 15:41:53,5,-10.75328254699707,-18.864343643188477,-2.13382354559144e-05,-17.314043045043945,-20,664.92,196.06,31.58,73.49,0,0,1
11-06-2021 15:41:54,5,-4.4154510498046875,-16.38858985900879,-0.012163275852799416,-14.554954528808594,-20,603.30,179.45,36.98,107.43,0,0,1
11-06-2021 15:41:55,5,-11.50922679901123,-18.90001106262207,-1.0013530300057027e-05,-21.0744686126709,-20,581.45,171.61,41.07,116.30,0,0,1
11-06-2021 15:41:56,5,-14.74902629852295,-20.637012481689453,-3.576278118089249e-07,-24.16781997680664,-20,573.08,166.48,46.80,107.55,0,0,1
11-06-2021 15:41:57,5,-16.303295135498047,-20.97344970703125,-1.1920928244535389e-07,-26.626985549926758,-20,573.95,166.58,63.33,291.15,0,0,1
