timestamp,expt_no,sit_score,bend_score,stand_score,tampered_score,inaction_score,sit_probability,bend_probability,stand_probability,tampered_probability,inaction_probability,w_bl,w_br,w_fl,w_fr,v_bidet,v_tissue,label
11/6/2021 15:32,0,0,-18.82881927,-22.34257507,-25.70241737,-20,1,6.64887E-09,1.98035E-10,6.8799E-12,2.06115E-09,840.57,910.84,0.9,0.67,0,0,0
11/6/2021 15:32,0,0,-18.84416962,-22.3283844,-25.71010971,-20,1,6.54758E-09,2.00866E-10,6.82718E-12,2.06115E-09,730.65,794.21,0,0,0,0,0
11/6/2021 15:32,0,0,-18.06632233,-22.49320984,-25.41973495,-20,1,1.42527E-08,1.70343E-10,9.12745E-12,2.06115E-09,812.69,879.68,0,0,0,0,0
11/6/2021 15:32,0,0,-18.16313171,-22.48917007,-25.26147842,-20,1,1.29376E-08,1.71032E-10,1.06925E-11,2.06115E-09,831.21,897.92,0.8,0,0,0,0
11/6/2021 15:32,0,0,-18.60921288,-22.4896431,-25.5064888,-20,1,8.28174E-09,1.70951E-10,8.36898E-12,2.06115E-09,837.62,903.71,0.66,0,0,0,0
11/6/2021 15:32,0,0,-18.85379028,-22.5679245,-25.59915543,-20,1,6.48489E-09,1.58079E-10,7.62831E-12,2.06115E-09,840.95,906.72,0.57,1,0,0,0
11/6/2021 15:32,0,0,-18.09865952,-22.41792297,-24.95133018,-20,1,1.37991E-08,1.83662E-10,1.45806E-11,2.06115E-09,842.85,908.66,0.5,0.87,0,0,0
11/6/2021 15:32,0,0,-18.28131294,-22.5692215,-25.01176453,-20,1,1.14955E-08,1.57874E-10,1.37255E-11,2.06115E-09,842.85,908.66,0.5,0.87,0,0,0
11/6/2021 15:32,0,0,-18.51632309,-22.50058746,-25.21604919,-20,1,9.08789E-09,1.6909E-10,1.11895E-11,2.06115E-09,844.26,909.32,0.44,0.77,0,0,0
11/6/2021 15:32,0,0,-18.36851692,-22.42829514,-25.21804428,-20,1,1.05355E-08,1.81767E-10,1.11672E-11,2.06115E-09,845.74,910.27,0.39,0.69,0,0,0
11/6/2021 15:32,0,0,-18.05605316,-22.36471558,-24.91007996,-20,1,1.43998E-08,1.93699E-10,1.51946E-11,2.06115E-09,846.53,910.96,0.36,0.63,0,0,0
11/6/2021 15:33,0,0,-17.79355812,-22.4057312,-24.64290428,-20,1,1.87222E-08,1.85915E-10,1.98483E-11,2.06115E-09,847.27,911.61,0.33,0.57,0,0,0
11/6/2021 15:33,0,0,-18.30796623,-22.51847458,-24.90691757,-20,1,1.11931E-08,1.66093E-10,1.52427E-11,2.06115E-09,848.3,912.44,0.28,0.49,0,0,0
11/6/2021 15:33,0,0,-17.41573524,-22.4270134,-24.47317505,-20,1,2.73176E-08,1.82E-10,2.35199E-11,2.06115E-09,848.3,912.44,0.28,0.49,0,0,0
11/6/2021 15:33,0,0,-17.94967079,-22.56336594,-24.82433319,-20,1,1.60161E-08,1.58802E-10,1.6555E-11,2.06115E-09,848.89,913.08,0.24,0.43,0,0,0
11/6/2021 15:33,0,0,-16.63702393,-22.34068298,-22.49263382,-20,1,5.95158E-08,1.98411E-10,1.70441E-10,2.06115E-09,849.16,913.24,0.23,0.4,0,0,5
11/6/2021 15:33,0,-1.19E-07,-15.91426277,-22.02291489,-21.13525391,-20,0.999999881,1.22609E-07,2.72627E-10,6.62332E-10,2.06115E-09,849.88,913.57,0.26,0.36,0,1,5
11/6/2021 15:33,0,-1.19E-07,-16.49344826,-22.15706062,-21.86304474,-20,0.999999881,6.87047E-08,2.38403E-10,3.1989E-10,2.06115E-09,849.96,913.74,0.5,0.85,0,1,5
11/6/2021 15:33,0,0,-17.39269257,-22.4516716,-22.81364441,-20,1,2.79544E-08,1.77567E-10,1.2364E-10,2.06115E-09,850.1,913.96,0.48,0.81,0,1,5
11/6/2021 15:33,0,0,-17.34857178,-22.49945831,-22.81747246,-20,1,2.92153E-08,1.69281E-10,1.23168E-10,2.06115E-09,849.96,914.08,0.45,0.77,0,2,5
11/6/2021 15:33,0,0,-17.66818619,-22.63835144,-23.05265999,-20,1,2.12229E-08,1.47329E-10,9.73547E-11,2.06115E-09,849.9,914.2,0.43,0.73,0,2,5
11/6/2021 15:33,0,-1.19E-07,-16.14347458,-22.03202438,-21.04086113,-20,0.999999881,9.7494E-08,2.70155E-10,7.27897E-10,2.06115E-09,850.02,914.24,0.41,0.7,0,2,5
11/6/2021 15:33,0,-3.58E-07,-14.85021973,-21.65719986,-19.95292664,-20,0.999999642,3.5533E-07,3.93005E-10,2.1605E-09,2.06115E-09,850.08,914.34,0.4,0.76,0,2,5
11/6/2021 15:33,0,-1.19E-07,-15.7023735,-21.93098259,-20.63309097,-20,0.999999881,1.51546E-07,2.98879E-10,1.09437E-09,2.06115E-09,850.08,914.34,0.4,0.76,0,2,5
11/6/2021 15:33,0,-5.96E-07,-14.30188656,-21.5026722,-19.46020889,-20,0.999999404,6.14851E-07,4.58678E-10,3.53621E-09,2.06115E-09,849.97,914.27,0.38,1.1,0,2,5
11/6/2021 15:33,0,-3.58E-07,-14.77731323,-21.48613739,-19.83812714,-20,0.999999642,3.82203E-07,4.66325E-10,2.42332E-09,2.06115E-09,850.07,914.43,0.35,1.01,0,3,5
11/6/2021 15:33,0,-2.38E-07,-15.27887535,-21.69105911,-20.51469803,-20,0.999999762,2.31456E-07,3.7992E-10,1.23191E-09,2.06115E-09,850.11,914.46,0.34,0.97,0,3,5
11/6/2021 15:33,0,-3.58E-07,-14.98536682,-21.6498909,-20.3232193,-20,0.999999642,3.10412E-07,3.95888E-10,1.49189E-09,2.06115E-09,850.11,914.48,0.33,0.94,0,3,0
11/6/2021 15:33,0,-1.19E-07,-16.38146591,-21.91622353,-21.99172783,-20,0.999999881,7.68457E-08,3.03323E-10,2.81264E-10,2.06115E-09,850.14,914.54,0.32,0.9,0,3,0
11/6/2021 15:33,0,0,-16.85029411,-22.0969696,-22.6919651,-20,1,4.80851E-08,2.53168E-10,1.39638E-10,2.06115E-09,850.18,914.6,0.31,0.87,0,3,0
11/6/2021 15:33,0,0,-17.09017372,-22.23183441,-22.87448692,-20,1,3.78296E-08,2.21226E-10,1.16342E-10,2.06115E-09,849.86,914.75,0.29,0.81,0,3,0
11/6/2021 15:33,0,-1.19E-07,-16.56645012,-21.98600006,-22.48045158,-20,0.999999881,6.38678E-08,2.8288E-10,1.7253E-10,2.06115E-09,849.87,914.79,0.28,0.79,0,3,0
11/6/2021 15:33,0,0,-17.3898716,-22.03312683,-23.58604622,-20,1,2.80333E-08,2.69858E-10,5.71098E-11,2.06115E-09,849.8,914.84,0.27,0.95,0,3,0
11/6/2021 15:34,1,-1.19E-07,-16.12407112,-21.65102005,-23.58483696,-20,0.999999881,9.94042E-08,3.95441E-10,5.71789E-11,2.06115E-09,823.62,881.44,1,0,0,0,0
11/6/2021 15:34,1,-1.19E-07,-15.59718704,-21.46425629,-22.71529388,-20,0.999999881,1.68356E-07,4.76642E-10,1.36418E-10,2.06115E-09,843.22,900.37,0.79,0,0,0,0
11/6/2021 15:34,1,-3.58E-07,-14.842659,-20.91771126,-22.98741531,-20,0.999999642,3.58026E-07,8.23291E-10,1.03918E-10,2.06115E-09,850.36,908.9,1.14,0,0,0,0
11/6/2021 15:34,1,-1.19E-07,-16.13639069,-21.01252365,-24.14593124,-20,0.999999881,9.81871E-08,7.48819E-10,3.26254E-11,2.06115E-09,852.12,910.8,0.99,0,0,0,0
11/6/2021 15:34,1,-1.19E-07,-16.03402328,-21.26943588,-23.75735092,-20,0.999999881,1.08771E-07,5.79164E-10,4.81187E-11,2.06115E-09,852.67,912.01,0.88,0,0,0,0
11/6/2021 15:34,1,-1.19E-07,-15.93949318,-21.11103058,-23.87731934,-20,0.999999881,1.19555E-07,6.78572E-10,4.26788E-11,2.06115E-09,852.89,912.68,0.79,0,0,0,0
11/6/2021 15:34,1,-1.19E-07,-15.71688557,-21.20892715,-23.20939255,-20,0.999999881,1.49363E-07,6.1529E-10,8.32317E-11,2.06115E-09,853.33,913.17,0.71,0.82,0,0,0
11/6/2021 15:34,1,-2.38E-07,-15.22502995,-21.19010735,-22.72227669,-20,0.999999762,2.44261E-07,6.26979E-10,1.35469E-10,2.06115E-09,854.54,913.79,0.65,0.75,0,0,0
11/6/2021 15:34,1,-2.38E-07,-15.09819603,-21.30010605,-22.45796585,-20,0.999999762,2.77292E-07,5.6167E-10,1.76453E-10,2.06115E-09,854.83,914.05,0.6,0.69,0,0,0
11/6/2021 15:35,1,-5.96E-07,-14.420928,-21.22873688,-22.09062576,-20,0.999999404,5.45847E-07,6.03221E-10,2.54779E-10,2.06115E-09,855.48,914.26,0.56,0.64,0,0,0
11/6/2021 15:35,1,0,-16.7483387,-21.97636795,-23.47946358,-20,1,5.32462E-08,2.85617E-10,6.35329E-11,2.06115E-09,856.02,914.62,0.52,0.59,0,0,0
11/6/2021 15:35,1,0,-16.9103241,-21.9720726,-24.61906052,-20,1,4.52835E-08,2.86847E-10,2.03272E-11,2.06115E-09,856.29,914.47,0.48,0.55,0,0,0
11/6/2021 15:35,1,0,-17.59143066,-22.00475311,-24.65685463,-20,1,2.2916E-08,2.77624E-10,1.95733E-11,2.06115E-09,857.11,914.85,0.52,0.52,0,1,5
11/6/2021 15:35,1,0,-16.64443779,-21.60747337,-23.74314117,-20,1,5.90762E-08,4.13041E-10,4.88073E-11,2.06115E-09,857.86,915.38,0.57,0.46,0,1,5
11/6/2021 15:35,1,0,-17.58090019,-22.10739136,-24.55083466,-20,1,2.31586E-08,2.50543E-10,2.17625E-11,2.06115E-09,857.86,915.38,0.57,0.46,0,1,5
11/6/2021 15:35,1,0,-16.84732246,-22.00885391,-23.94703102,-20,1,4.82282E-08,2.76488E-10,3.98049E-11,2.06115E-09,858.15,915.53,1.11,0.42,0,1,5
11/6/2021 15:35,1,-1.19E-07,-16.58904648,-21.82750511,-23.89255524,-20,0.999999881,6.24408E-08,3.31463E-10,4.20335E-11,2.06115E-09,858.14,915.68,1.05,0.4,0,1,5
11/6/2021 15:35,1,-1.19E-07,-16.53600311,-21.57524109,-23.52829361,-20,0.999999881,6.58423E-08,4.26572E-10,6.05051E-11,2.06115E-09,858.07,915.82,1,0.38,0,1,5
11/6/2021 15:35,1,0,-17.09113312,-21.83660698,-23.78131104,-20,1,3.77933E-08,3.2846E-10,4.69794E-11,2.06115E-09,857.95,915.94,0.96,0.36,0,2,5
11/6/2021 15:35,1,-1.19E-07,-16.49337959,-21.73592567,-23.53642273,-20,0.999999881,6.87094E-08,3.63252E-10,6.00152E-11,2.06115E-09,857.95,915.94,0.91,0.6,0,2,5
11/6/2021 15:35,1,-4.77E-07,-14.56994629,-21.06803131,-22.09759903,-20,0.999999523,4.70276E-07,7.08386E-10,2.53008E-10,2.06115E-09,858.06,915.9,0.84,0.55,0,2,5
11/6/2021 15:35,1,-2.38E-07,-15.39267159,-21.29297256,-22.28445625,-20,0.999999762,2.06561E-07,5.65691E-10,2.09886E-10,2.06115E-09,858.05,915.86,0.85,0.68,0,2,5
11/6/2021 15:35,1,-2.38E-07,-15.45585823,-21.32125092,-22.12992859,-20,0.999999762,1.93913E-07,5.49919E-10,2.44959E-10,2.06115E-09,858.18,915.87,0.78,0.63,0,2,5
11/6/2021 15:35,1,0,-17.49467468,-22.07653809,-24.30095482,-20,1,2.52441E-08,2.58393E-10,2.79402E-11,2.06115E-09,858.09,915.88,0.76,0.61,0,2,0
11/6/2021 15:35,1,0,-17.82221031,-22.21541405,-25.51442909,-20,1,1.81933E-08,2.24889E-10,8.30279E-12,2.06115E-09,857.88,915.92,0.73,0.59,0,2,0
11/6/2021 15:35,1,0,-18.69108963,-21.7834053,-25.76714706,-20,1,7.63067E-09,3.46407E-10,6.44867E-12,2.06115E-09,857.88,915.92,0.73,0.59,0,2,0
11/6/2021 15:35,1,0,-18.49964714,-21.17672348,-25.39596748,-20,1,9.24071E-09,6.35427E-10,9.34698E-12,2.06115E-09,857.73,916,0.68,0.55,0,2,0
11/6/2021 15:35,1,0,-17.93333435,-20.66419983,-25.04206085,-20,1,1.62799E-08,1.06085E-09,1.33159E-11,2.06115E-09,857.73,916,0.68,0.55,0,2,0
11/6/2021 15:35,1,0,-17.97317696,-20.49967384,-25.06252098,-20,1,1.5644E-08,1.25056E-09,1.30462E-11,2.06115E-09,857.7,916.08,0.66,0.66,0,2,0
11/6/2021 15:35,1,0,-17.01423454,-20.23426819,-24.50296974,-20,1,4.08143E-08,1.63068E-09,2.28295E-11,2.06115E-09,857.58,916.21,1.07,0.62,0,2,0
11/6/2021 15:35,1,0,-16.88840866,-20.21565437,-24.45381546,-20,1,4.62868E-08,1.66132E-09,2.39797E-11,2.06115E-09,857.49,916.27,1.04,0.6,0,2,0
11/6/2021 15:35,1,0,-17.54590225,-20.49159241,-24.76616096,-20,1,2.39834E-08,1.26071E-09,1.75466E-11,2.06115E-09,857.44,916.33,1.01,0.76,0,2,0
11/6/2021 15:35,1,-1.19E-07,-16.18412018,-20.57850456,-24.10454369,-20,0.999999881,9.36108E-08,1.15576E-09,3.4004E-11,2.06115E-09,857.46,916.35,0.98,1.33,0,2,0
11/6/2021 15:35,1,-3.58E-07,-14.69484138,-19.80962753,-22.93146133,-20,0.999999642,4.15061E-07,2.49338E-09,1.09899E-10,2.06115E-09,857.38,916.37,1.24,1.29,0,2,0
11/6/2021 15:36,2,-1.19E-07,-16.12262917,-19.68238449,-24.2929287,-20,0.999999881,9.95477E-08,2.83171E-09,2.81653E-11,2.06115E-09,429,392,0,0,0,0,0
11/6/2021 15:36,2,-1.19E-07,-16.5426712,-19.76409149,-24.35380936,-20,0.999999881,6.54047E-08,2.60954E-09,2.65018E-11,2.06115E-09,738.85,668.57,6,0,0,0,0
11/6/2021 15:36,2,0,-16.96785355,-20.60518265,-24.7703476,-20,1,4.27518E-08,1.12534E-09,1.74733E-11,2.06115E-09,828.56,760.23,4.4,0,0,0,0
11/6/2021 15:36,2,0,-17.61588669,-22.16156197,-25.2457962,-20,1,2.23624E-08,2.37332E-10,1.08615E-11,2.06115E-09,858.37,796.39,4.27,0,0,0,0
11/6/2021 15:36,2,0,-16.90167427,-22.54935837,-24.58951569,-20,1,4.56768E-08,1.61042E-10,2.09367E-11,2.06115E-09,858.37,796.39,4.27,0,0,0,0
11/6/2021 15:36,2,-1.19E-07,-16.23670197,-22.27786636,-23.72782135,-20,0.999999881,8.88157E-08,2.11274E-10,4.95608E-11,2.06115E-09,864.31,809.52,3.11,0,0,0,0
11/6/2021 15:36,2,-1.19E-07,-16.18247223,-21.84129333,-24.14230347,-20,0.999999881,9.37652E-08,3.26924E-10,3.27439E-11,2.06115E-09,863.7,810.41,2.54,0,0,0,0
11/6/2021 15:36,2,-1.19E-07,-16.30643463,-21.31626892,-24.37197876,-20,0.999999881,8.28334E-08,5.52665E-10,2.60246E-11,2.06115E-09,863.6,811.28,2.28,0,0,0,0
11/6/2021 15:36,2,-1.19E-07,-16.54492569,-20.81491852,-24.76744843,-20,0.999999881,6.52574E-08,9.12422E-10,1.7524E-11,2.06115E-09,863.91,812.34,2.07,0.5,0,0,0
11/6/2021 15:36,2,0,-16.89498901,-21.79885483,-24.77630615,-20,1,4.59832E-08,3.41097E-10,1.73695E-11,2.06115E-09,864.86,814.53,1.75,1.01,0,0,0
11/6/2021 15:36,2,0,-16.97827911,-21.96496201,-24.70153427,-20,1,4.23084E-08,2.88894E-10,1.8718E-11,2.06115E-09,865.59,816,1.5,1.01,0,0,0
11/6/2021 15:36,2,0,-18.25457382,-22.13446426,-25.52009773,-20,1,1.1807E-08,2.43851E-10,8.25586E-12,2.06115E-09,866.13,816.85,1.4,0.95,0,0,0
11/6/2021 15:36,2,0,-18.953619,-22.12719917,-26.02884483,-20,1,5.86878E-09,2.45629E-10,4.96382E-12,2.06115E-09,866.44,817.49,1.32,0.89,0,0,0
11/6/2021 15:36,2,0,-18.56287575,-22.21915627,-25.77601051,-20,1,8.67452E-09,2.24049E-10,6.39177E-12,2.06115E-09,867.15,818.69,1.17,0.8,0,0,0
11/6/2021 15:36,2,0,-17.81492996,-22.33966446,-25.1696167,-20,1,1.83263E-08,1.98613E-10,1.17213E-11,2.06115E-09,867.41,819.17,1.11,0.76,0,0,5
11/6/2021 15:36,2,0,-17.71508789,-22.32155991,-24.96147537,-20,1,2.02505E-08,2.02241E-10,1.44334E-11,2.06115E-09,867.71,819.75,1.05,0.72,0,0,5
11/6/2021 15:36,2,0,-17.18899727,-22.42132568,-24.73451042,-20,1,3.42699E-08,1.83038E-10,1.81108E-11,2.06115E-09,867.98,820.27,1,0.69,0,1,5
11/6/2021 15:36,2,0,-17.56346512,-22.45098686,-25.03199387,-20,1,2.35659E-08,1.77689E-10,1.34506E-11,2.06115E-09,868.22,820.94,1.19,0.66,0,1,5
11/6/2021 15:36,2,0,-16.99684143,-22.29791641,-24.53069687,-20,1,4.15303E-08,2.0708E-10,2.22052E-11,2.06115E-09,868.43,821.35,1.13,0.63,0,1,5
11/6/2021 15:36,2,0,-17.43485069,-22.4942131,-24.82111359,-20,1,2.68004E-08,1.70172E-10,1.66084E-11,2.06115E-09,868.69,821.78,1.08,0.64,0,1,5
11/6/2021 15:36,2,0,-17.35850716,-22.48242188,-24.78591537,-20,1,2.89265E-08,1.7219E-10,1.72034E-11,2.06115E-09,868.86,822.36,1.04,0.62,0,1,5
11/6/2021 15:36,2,0,-16.90049744,-22.39116669,-24.42533112,-20,1,4.57306E-08,1.88643E-10,2.46725E-11,2.06115E-09,869.08,822.83,1,0.6,0,1,5
11/6/2021 15:36,2,0,-16.93540192,-22.20491791,-24.00663757,-20,1,4.4162E-08,2.27262E-10,3.75016E-11,2.06115E-09,869.22,823.32,0.96,0.57,0,1,5
11/6/2021 15:36,2,-3.58E-07,-14.9743185,-21.57188034,-22.31908417,-20,0.999999642,3.1386E-07,4.28008E-10,2.02743E-10,2.06115E-09,869.36,823.71,0.92,0.55,0,1,5
11/6/2021 15:36,2,-1.19E-07,-16.03211021,-21.63939285,-23.10541916,-20,0.999999881,1.08979E-07,4.00065E-10,9.23515E-11,2.06115E-09,869.48,824.25,0.89,0.53,0,1,5
11/6/2021 15:36,2,0,-17.2462635,-22.14310837,-24.42934036,-20,1,3.23626E-08,2.41752E-10,2.45738E-11,2.06115E-09,869.6,824.57,0.86,0.52,0,1,0
11/6/2021 15:36,2,0,-17.41684914,-22.21159363,-25.24611282,-20,1,2.72872E-08,2.2575E-10,1.08581E-11,2.06115E-09,869.61,825.09,0.83,0.5,0,1,0
11/6/2021 15:36,2,0,-18.45198441,-21.98355865,-25.71865082,-20,1,9.69181E-09,2.83571E-10,6.76911E-12,2.06115E-09,869.46,825.14,0.8,0.48,0,1,0
11/6/2021 15:36,2,0,-17.88237381,-22.11517715,-25.40138435,-20,1,1.7131E-08,2.486E-10,9.29649E-12,2.06115E-09,869.57,824.98,0.77,0.77,0,1,0
11/6/2021 15:36,2,-1.19E-07,-16.20442963,-21.81869888,-24.15741348,-20,0.999999881,9.17288E-08,3.34395E-10,3.22529E-11,2.06115E-09,869.52,825.36,1.06,0.73,0,1,0
11/6/2021 15:36,2,-3.58E-07,-14.99395847,-21.46678162,-22.69177246,-20,0.999999642,3.07756E-07,4.75439E-10,1.39665E-10,2.06115E-09,869.47,825.49,1.03,0.71,0,1,0
11/6/2021 15:37,3,-1.07E-06,-13.71600437,-20.58086777,-22.3115921,-20,0.999998927,1.10463E-06,1.15304E-09,2.04267E-10,2.06115E-09,0,0,0,0,0,0,0
11/6/2021 15:37,3,-9.54E-07,-13.86048508,-19.90102005,-23.27266312,-20,0.999999046,9.56022E-07,2.2756E-09,7.81287E-11,2.06115E-09,735.15,728.04,0,0,0,0,0
11/6/2021 15:37,3,-2.38E-07,-15.39032173,-19.42773819,-23.85091782,-20,0.999999762,2.07047E-07,3.65292E-09,4.38206E-11,2.06115E-09,819.07,808.33,0,0,0,0,0
11/6/2021 15:37,3,0,-16.68113518,-20.2361908,-24.57098579,-20,1,5.69475E-08,1.62755E-09,2.13283E-11,2.06115E-09,819.07,808.33,0,0,0,0,0
11/6/2021 15:37,3,0,-18.15792084,-21.00399017,-25.43668747,-20,1,1.30051E-08,7.55236E-10,8.97402E-12,2.06115E-09,843.79,833.49,0,0,0,0,0
11/6/2021 15:37,3,-1.19E-07,-16.53794289,-20.32296753,-24.48363113,-20,0.999999881,6.57147E-08,1.49227E-09,2.32752E-11,2.06115E-09,851.78,839.43,0.63,0.25,0,0,0
11/6/2021 15:37,3,0,-18.40616226,-21.83787727,-25.09929848,-20,1,1.01462E-08,3.28043E-10,1.25751E-11,2.06115E-09,855.53,845.45,1.01,0.22,0,0,0
11/6/2021 15:37,3,0,-18.52808189,-22.55252647,-25.3372612,-20,1,8.98165E-09,1.60532E-10,9.91214E-12,2.06115E-09,857.44,851.42,0.91,0.2,0,0,0
11/6/2021 15:37,3,0,-18.2825985,-22.7472229,-24.76134872,-20,1,1.14807E-08,1.32132E-10,1.76312E-11,2.06115E-09,860.44,854.95,0.82,0.37,0,0,0
11/6/2021 15:37,3,0,-17.03074455,-22.44491959,-24.20177841,-20,1,4.01459E-08,1.7877E-10,3.08533E-11,2.06115E-09,859.79,850.82,0.69,1.85,0,0,0
11/6/2021 15:37,3,-1.19E-07,-16.1979351,-21.83719254,-23.97317123,-20,0.999999881,9.23265E-08,3.28267E-10,3.87779E-11,2.06115E-09,856.92,838.46,0.64,1.71,0,0,0
11/6/2021 15:37,3,-1.19E-07,-16.57418251,-21.43746185,-24.4242897,-20,0.999999881,6.33759E-08,4.89586E-10,2.46982E-11,2.06115E-09,856.92,838.46,0.64,1.71,0,0,0
11/6/2021 15:37,3,0,-16.68907166,-20.68992615,-24.49832726,-20,1,5.64974E-08,1.0339E-09,2.29357E-11,2.06115E-09,855.77,834.54,0.56,1.47,0,0,0
11/6/2021 15:37,3,-2.38E-07,-15.13766479,-21.15920448,-23.29664993,-20,0.999999762,2.6656E-07,6.46657E-10,7.6277E-11,2.06115E-09,855.7,834.6,0.52,1.38,0,0,5
11/6/2021 15:37,3,-8.34E-07,-13.98491955,-20.83529282,-22.38409424,-20,0.999999166,8.44164E-07,8.9402E-10,1.89982E-10,2.06115E-09,855.58,835.12,0.46,1.22,0,0,5
11/6/2021 15:37,3,-4.77E-07,-14.61515713,-20.87417793,-22.81923103,-20,0.999999523,4.49488E-07,8.59923E-10,1.22952E-10,2.06115E-09,855.69,835.7,0.44,1.15,0,1,5
11/6/2021 15:37,3,-3.58E-07,-14.81201363,-20.82987595,-23.04087448,-20,0.999999642,3.69168E-07,8.98876E-10,9.85089E-11,2.06115E-09,855.71,836.1,0.42,1.09,0,1,5
11/6/2021 15:37,3,-3.58E-07,-14.83144379,-20.88797569,-23.31348801,-20,0.999999642,3.62064E-07,8.4814E-10,7.50034E-11,2.06115E-09,855.73,836.53,0.4,1.03,0,1,5
11/6/2021 15:37,3,-1.19E-07,-15.87911224,-21.00100517,-23.87625122,-20,0.999999881,1.26996E-07,7.57494E-10,4.27244E-11,2.06115E-09,855.88,837.36,1.14,0.94,0,2,5
11/6/2021 15:37,3,-7.15E-07,-14.14611149,-20.58734512,-22.89091873,-20,0.999999285,7.18492E-07,1.14559E-09,1.14446E-10,2.06115E-09,855.89,837.77,1.09,0.89,0,3,5
11/6/2021 15:37,3,-4.77E-07,-14.58354855,-20.69658279,-22.92276001,-20,0.999999523,4.63922E-07,1.02704E-09,1.10859E-10,2.06115E-09,855.9,838.07,1.04,0.86,0,3,5
11/6/2021 15:37,3,-5.96E-07,-14.42766094,-20.47761154,-23.03143311,-20,0.999999404,5.42184E-07,1.27846E-09,9.94433E-11,2.06115E-09,855.95,838.82,1.16,0.87,0,3,5
11/6/2021 15:37,3,-2.38E-07,-15.04818726,-19.87201309,-23.549757,-20,0.999999762,2.91511E-07,2.34258E-09,5.92203E-11,2.06115E-09,855.95,838.82,1.16,0.87,0,3,5
11/6/2021 15:37,3,-1.19E-07,-15.80098534,-19.81306839,-23.81323433,-20,0.999999881,1.37315E-07,2.48481E-09,4.55034E-11,2.06115E-09,855.96,839.27,1.11,1.6,0,3,5
11/6/2021 15:37,3,0,-17.04741287,-20.54189301,-24.50393677,-20,1,3.94823E-08,1.19886E-09,2.28074E-11,2.06115E-09,855.96,839.43,1.26,1.82,0,3,0
11/6/2021 15:37,3,0,-18.17815781,-21.59186554,-25.50330162,-20,1,1.27446E-08,4.19539E-10,8.3957E-12,2.06115E-09,855.83,838.72,1.21,1.75,0,3,0
11/6/2021 15:37,3,0,-18.08886528,-21.8414917,-25.48680496,-20,1,1.3935E-08,3.26859E-10,8.53535E-12,2.06115E-09,855.89,838.25,1.13,1.62,0,3,0
11/6/2021 15:37,3,0,-17.19154549,-21.2974472,-24.82430649,-20,1,3.41827E-08,5.63166E-10,1.65554E-11,2.06115E-09,855.93,838.51,1.09,1.56,0,3,0
11/6/2021 15:38,4,0,-19.79568481,-22.58645248,-26.0003109,-20,1,2.52839E-09,1.55177E-10,5.1075E-12,2.06115E-09,47.66,8.82,0,0,0,0,0
11/6/2021 15:38,4,0,-18.00063133,-22.14773178,-25.15242958,-20,1,1.52204E-08,2.40637E-10,1.19245E-11,2.06115E-09,52.39,10.77,0,0,0,0,0
11/6/2021 15:38,4,-1.19E-07,-16.5147934,-22.20004463,-23.57881546,-20,0.999999881,6.72537E-08,2.28372E-10,5.75242E-11,2.06115E-09,55.6,13,0,0,0,0,0
11/6/2021 15:38,4,-3.58E-07,-14.81160259,-21.82520676,-21.47313309,-20,0.999999642,3.6932E-07,3.32226E-10,4.72429E-10,2.06115E-09,60.66,16.27,0.12,0.63,0,0,0
11/6/2021 15:38,4,-2.38E-07,-15.33772087,-21.57684708,-21.84468079,-20,0.999999762,2.18229E-07,4.25887E-10,3.25818E-10,2.06115E-09,62.87,16.9,0.67,2.83,0,0,0
11/6/2021 15:38,4,-1.19E-07,-16.54392433,-21.77088928,-23.08733368,-20,0.999999881,6.53228E-08,3.5077E-10,9.40369E-11,2.06115E-09,62.87,16.9,0.67,2.83,0,0,0
11/6/2021 15:38,4,-1.19E-07,-16.60114288,-22.06466675,-23.50195694,-20,0.999999881,6.16901E-08,2.61479E-10,6.21198E-11,2.06115E-09,68.84,20,0.54,2.26,0,0,0
11/6/2021 15:38,4,-1.19E-07,-16.49991798,-22.04056168,-23.44918823,-20,0.999999881,6.82616E-08,2.67859E-10,6.54858E-11,2.06115E-09,70.03,22.88,0.46,1.87,0,0,0
11/6/2021 15:38,4,-1.19E-07,-16.20447731,-21.88512802,-22.8941803,-20,0.999999881,9.17244E-08,3.12903E-10,1.14073E-10,2.06115E-09,71.94,23.48,0.42,1.72,0,0,0
11/6/2021 15:38,4,-5.96E-07,-14.29268456,-21.6044426,-20.24776459,-20,0.999999404,6.20535E-07,4.14295E-10,1.60882E-09,2.06115E-09,71.74,25.1,0.4,1.6,0,0,0
11/6/2021 15:38,4,-2.74E-06,-12.81945515,-21.18665504,-19.44579887,-20,0.999997258,2.70758E-06,6.29148E-10,3.58754E-09,2.06115E-09,72.43,25.36,0.37,1.48,0,0,0
11/6/2021 15:38,4,-8.34E-07,-13.98137569,-21.70754623,-19.84125519,-20,0.999999166,8.4716E-07,3.73708E-10,2.41575E-09,2.06115E-09,72.93,25.93,0.35,1.39,0,0,5
11/6/2021 15:38,4,-2.38E-07,-15.27130413,-21.81818771,-20.62976074,-20,0.999999762,2.33215E-07,3.34566E-10,1.09802E-09,2.06115E-09,73.44,26.66,0.33,1.3,0,1,5
11/6/2021 15:38,4,-2.38E-07,-15.29178238,-21.87784195,-20.43528938,-20,0.999999762,2.28488E-07,3.15191E-10,1.33373E-09,2.06115E-09,73.89,27.38,0.31,1.22,0,1,5
